Nama Hotel,Tanggal,Harga,Daerah,Bintang,Rating,Latitude,Longitude,LD,PD,Oktober,November,Weekend,AC,Restaurant,24-Hour Front Desk,Elevator,WiFi,Parking,Swimming Pool,Standard Room,Non-Standrad Room,jakarta barat,jakarta pusat,jakarta selatan,jakarta timur,jakarta utara
New Raja Residence,1030,315000,jakarta selatan,2,8.2,-6.2313983,106.7800696,0.010007943,279630.875,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0
New Raja Residence,1031,315000,jakarta selatan,2,8.2,-6.2313983,106.7800696,0.010007943,250431.4444,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0
New Raja Residence,1101,315000,jakarta selatan,2,8.2,-6.2313983,106.7800696,0.010007943,324103.3333,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0
New Raja Residence,1102,315000,jakarta selatan,2,8.2,-6.2313983,106.7800696,0.010007943,309977.1111,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0
New Raja Residence,1103,315000,jakarta selatan,2,8.2,-6.2313983,106.7800696,0.010007943,369497.7778,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0
New Raja Residence,1104,315000,jakarta selatan,2,8.2,-6.2313983,106.7800696,0.010007943,425925.8889,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0
New Raja Residence,1105,315000,jakarta selatan,2,8.2,-6.2313983,106.7800696,0.010007943,145024.5556,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0
New Raja Residence,1106,315000,jakarta selatan,2,8.2,-6.2313983,106.7800696,0.010007943,263457,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0
New Raja Residence,1107,315000,jakarta selatan,2,8.2,-6.2313983,106.7800696,0.010007943,276767,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0
New Raja Residence,1108,315000,jakarta selatan,2,8.2,-6.2313983,106.7800696,0.010007943,275235.2,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0
Picasso inn,1027,315000,jakarta selatan,3,8.1,-6.2670261,106.8027269,0.008353298,162934.4444,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0
Picasso inn,1028,315000,jakarta selatan,3,8.1,-6.2670261,106.8027269,0.008353298,152685.3,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0
Picasso inn,1029,315000,jakarta selatan,3,8.1,-6.2670261,106.8027269,0.008353298,161853.1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0
Picasso inn,1030,315000,jakarta selatan,3,8.1,-6.2670261,106.8027269,0.008353298,175550.9,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0
Picasso inn,1031,315000,jakarta selatan,3,8.1,-6.2670261,106.8027269,0.008353298,136706.6,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0
Picasso inn,1105,315000,jakarta selatan,3,8.1,-6.2670261,106.8027269,0.008353298,172991.9,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0
Picasso inn,1106,315000,jakarta selatan,3,8.1,-6.2670261,106.8027269,0.008353298,183839.4,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0
Picasso inn,1107,315000,jakarta selatan,3,8.1,-6.2670261,106.8027269,0.008353298,166740.9,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0
Picasso inn,1108,315000,jakarta selatan,3,8.1,-6.2670261,106.8027269,0.008353298,160352.9,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0
Ra Inn Kemang,1027,315000,jakarta selatan,3,8.6,-6.2572849,106.8266777,0.011074947,178275.2,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0
Ra Inn Kemang,1028,315000,jakarta selatan,3,8.6,-6.2572849,106.8266777,0.011074947,195441.8,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0
Ra Inn Kemang,1029,315000,jakarta selatan,3,8.6,-6.2572849,106.8266777,0.011074947,214846.9,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0
Ra Inn Kemang,1030,315000,jakarta selatan,3,8.6,-6.2572849,106.8266777,0.011074947,212440.9,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
Ra Inn Kemang,1031,315000,jakarta selatan,3,8.6,-6.2572849,106.8266777,0.011074947,195271.7,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
Citi M Hotel Tanah Abang Gambir,1119,315000,jakarta pusat,2,8.6,-6.1706987,106.8189085,0.005956492,177736.4,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Citi M Hotel Tanah Abang Gambir,1120,315000,jakarta pusat,2,8.6,-6.1706987,106.8189085,0.005956492,249735,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Citi M Hotel Tanah Abang Gambir,1121,315000,jakarta pusat,2,8.6,-6.1706987,106.8189085,0.005956492,163761.9,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Citi M Hotel Tanah Abang Gambir,1122,315000,jakarta pusat,2,8.6,-6.1706987,106.8189085,0.005956492,195302,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
New Raja Residence,1119,315000,jakarta selatan,2,8.2,-6.2313983,106.7800696,0.010007943,339899.5556,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0
New Raja Residence,1120,315000,jakarta selatan,2,8.2,-6.2313983,106.7800696,0.010007943,340777.25,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0
New Raja Residence,1121,315000,jakarta selatan,2,8.2,-6.2313983,106.7800696,0.010007943,299401.4,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0
New Raja Residence,1122,315000,jakarta selatan,2,8.2,-6.2313983,106.7800696,0.010007943,348510.3333,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0
New Raja Residence,1123,315000,jakarta selatan,2,8.2,-6.2313983,106.7800696,0.010007943,327928.9,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0
New Raja Residence,1124,315000,jakarta selatan,2,8.2,-6.2313983,106.7800696,0.010007943,310994.5,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0
New Raja Residence,1125,315000,jakarta selatan,2,8.2,-6.2313983,106.7800696,0.010007943,311034.5,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0
New Raja Residence,1126,315000,jakarta selatan,2,8.2,-6.2313983,106.7800696,0.010007943,304700.4,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0
New Raja Residence,1127,315000,jakarta selatan,2,8.2,-6.2313983,106.7800696,0.010007943,281812.5,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0
New Raja Residence,1128,315000,jakarta selatan,2,8.2,-6.2313983,106.7800696,0.010007943,286926.5,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0
Picasso inn,1121,315000,jakarta selatan,3,8.1,-6.2670261,106.8027269,0.008353298,137178.8,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0
Picasso inn,1122,315000,jakarta selatan,3,8.1,-6.2670261,106.8027269,0.008353298,141690.1111,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0
Griya Lebak Bulus,1119,315251,jakarta selatan,3,0,-6.2981939,106.7924778,0.013118618,262482.3,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
Griya Lebak Bulus,1120,315251,jakarta selatan,3,0,-6.2981939,106.7924778,0.013118618,267962.7,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
Griya Lebak Bulus,1121,315251,jakarta selatan,3,0,-6.2981939,106.7924778,0.013118618,246418.9,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
Griya Lebak Bulus,1126,315251,jakarta selatan,3,0,-6.2981939,106.7924778,0.013118618,254270.5556,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
Griya Lebak Bulus,1127,315251,jakarta selatan,3,0,-6.2981939,106.7924778,0.013118618,265091.1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
Griya Lebak Bulus,1128,315251,jakarta selatan,3,0,-6.2981939,106.7924778,0.013118618,254210.9,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
Favehotel Tanah Abang - Cideng,1106,315418,jakarta pusat,2,8.4,-6.1735706,106.8118708,0.006937376,126685.7778,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Favehotel Tanah Abang - Cideng,1119,315418,jakarta pusat,2,8.4,-6.1735706,106.8118708,0.006937376,114048.7,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Favehotel Tanah Abang - Cideng,1121,315418,jakarta pusat,2,8.4,-6.1735706,106.8118708,0.006937376,120137.8,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Favehotel Tanah Abang - Cideng,1124,315418,jakarta pusat,2,8.4,-6.1735706,106.8118708,0.006937376,121391.9,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Favehotel Tanah Abang - Cideng,1125,315418,jakarta pusat,2,8.4,-6.1735706,106.8118708,0.006937376,121391.9,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Favehotel Tanah Abang - Cideng,1126,315418,jakarta pusat,2,8.4,-6.1735706,106.8118708,0.006937376,118857.8,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Zuri Express Hotel Mangga Dua,1121,315483,jakarta pusat,3,8.6,-6.1393174,106.8252008,0.005508008,106045,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Zuri Express Hotel Mangga Dua,1122,315498,jakarta pusat,3,8.6,-6.1393174,106.8252008,0.005508008,88719.77778,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Liberta Hub Blok M Jakarta,1126,315588,jakarta selatan,3,8.1,-6.242895,106.8020713,0.001116578,92316,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0
Liberta Hub Blok M Jakarta,1128,315588,jakarta selatan,3,8.1,-6.242895,106.8020713,0.001116578,122642.4,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0
Azka Hotel Managed by Salak Hospitality,1029,315621,jakarta timur,2,8.6,-6.212117,106.858503,0.010382013,85646.8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
Azka Hotel Managed by Salak Hospitality,1030,315621,jakarta timur,2,8.6,-6.212117,106.858503,0.010382013,90250.3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
Azka Hotel Managed by Salak Hospitality,1031,315621,jakarta timur,2,8.6,-6.212117,106.858503,0.010382013,85662.7,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
Azka Hotel Managed by Salak Hospitality,1101,315621,jakarta timur,2,8.6,-6.212117,106.858503,0.010382013,87146.9,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
Azka Hotel Managed by Salak Hospitality,1102,315621,jakarta timur,2,8.6,-6.212117,106.858503,0.010382013,88509.3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
Azka Hotel Managed by Salak Hospitality,1103,315621,jakarta timur,2,8.6,-6.212117,106.858503,0.010382013,94866.1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
Azka Hotel Managed by Salak Hospitality,1104,315621,jakarta timur,2,8.6,-6.212117,106.858503,0.010382013,97582.8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
Azka Hotel Managed by Salak Hospitality,1105,315621,jakarta timur,2,8.6,-6.212117,106.858503,0.010382013,98121.3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
Azka Hotel Managed by Salak Hospitality,1106,315621,jakarta timur,2,8.6,-6.212117,106.858503,0.010382013,91361.3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
Azka Hotel Managed by Salak Hospitality,1107,315621,jakarta timur,2,8.6,-6.212117,106.858503,0.010382013,85033,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
Azka Hotel Managed by Salak Hospitality,1108,315621,jakarta timur,2,8.6,-6.212117,106.858503,0.010382013,87296.5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
Azka Hotel Managed by Salak Hospitality,1119,315621,jakarta timur,2,8.6,-6.212117,106.858503,0.010382013,110190.3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
Amaris Hotel Pasar Baru Jakarta,1027,315700,jakarta pusat,2,8.5,-6.1605679,106.8372462,0.002741366,58725.55556,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Amaris Hotel Pasar Baru Jakarta,1028,315700,jakarta pusat,2,8.5,-6.1605679,106.8372462,0.002741366,58725.55556,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Amaris Hotel Pasar Baru Jakarta,1029,315700,jakarta pusat,2,8.5,-6.1605679,106.8372462,0.002741366,54786.8,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Amaris Hotel Pasar Baru Jakarta,1030,315700,jakarta pusat,2,8.5,-6.1605679,106.8372462,0.002741366,54378.5,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Amaris Hotel Pasar Baru Jakarta,1031,315700,jakarta pusat,2,8.5,-6.1605679,106.8372462,0.002741366,49673,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Amaris Hotel Pasar Baru Jakarta,1101,315700,jakarta pusat,2,8.5,-6.1605679,106.8372462,0.002741366,47263,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Amaris Hotel Pasar Baru Jakarta,1119,315700,jakarta pusat,2,8.5,-6.1605679,106.8372462,0.002879713,111502.6,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Amaris Hotel Pasar Baru Jakarta,1120,315700,jakarta pusat,2,8.5,-6.1605679,106.8372462,0.002879713,64047.75,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Amaris Hotel Pasar Baru Jakarta,1121,315700,jakarta pusat,2,8.5,-6.1605679,106.8372462,0.002879713,112824.2,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Amaris Hotel Pasar Baru Jakarta,1122,315700,jakarta pusat,2,8.5,-6.1605679,106.8372462,0.002879713,109594.2,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Amaris Hotel Pasar Baru Jakarta,1123,315700,jakarta pusat,2,8.5,-6.1605679,106.8372462,0.002879713,109667.7,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Amaris Hotel Pasar Baru Jakarta,1124,315700,jakarta pusat,2,8.5,-6.1605679,106.8372462,0.002879713,121339.7,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Amaris Hotel Pasar Baru Jakarta,1125,315700,jakarta pusat,2,8.5,-6.1605679,106.8372462,0.002879713,121339.7,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Amaris Hotel Pasar Baru Jakarta,1126,315700,jakarta pusat,2,8.5,-6.1605679,106.8372462,0.002879713,130131.6,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Amaris Hotel Pasar Baru Jakarta,1127,315700,jakarta pusat,2,8.5,-6.1605679,106.8372462,0.002879713,110419.6,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Amaris Hotel Pasar Baru Jakarta,1128,315700,jakarta pusat,2,8.5,-6.1605679,106.8372462,0.002879713,107457,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
LeGreen Suite Pejompongan,1125,315700,jakarta pusat,2,7.9,-6.2065952,106.8076036,0.00237496,39231.9,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0
LeGreen Suite Pejompongan,1126,315700,jakarta pusat,2,7.9,-6.2065952,106.8076036,0.00237496,46806.9,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0
Graha Sumsel Jakarta,1027,315790,jakarta pusat,3,8.2,-6.1628095,106.8272774,0.003992152,177308.375,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Graha Sumsel Jakarta,1028,315790,jakarta pusat,3,8.2,-6.1628095,106.8272774,0.003992152,174019.5,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Graha Sumsel Jakarta,1029,315790,jakarta pusat,3,8.2,-6.1628095,106.8272774,0.003992152,194644.5,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Graha Sumsel Jakarta,1030,315790,jakarta pusat,3,8.2,-6.1628095,106.8272774,0.003992152,178189.3,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Graha Sumsel Jakarta,1031,315790,jakarta pusat,3,8.2,-6.1628095,106.8272774,0.003992152,187414.6,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Graha Sumsel Jakarta,1107,315790,jakarta pusat,3,8.2,-6.1628095,106.8272774,0.003992152,185585.5,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Graha Sumsel Jakarta,1108,315790,jakarta pusat,3,8.2,-6.1628095,106.8272774,0.003992152,216915.8889,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Graha Sumsel Jakarta,1119,315790,jakarta pusat,3,8.2,-6.1628095,106.8272774,0.004229434,209449.6,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Graha Sumsel Jakarta,1120,315790,jakarta pusat,3,8.2,-6.1628095,106.8272774,0.004229434,211092.875,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Graha Sumsel Jakarta,1121,315790,jakarta pusat,3,8.2,-6.1628095,106.8272774,0.004229434,191653.8,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Graha Sumsel Jakarta,1122,315790,jakarta pusat,3,8.2,-6.1628095,106.8272774,0.004229434,211692.625,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Graha Sumsel Jakarta,1123,315790,jakarta pusat,3,8.2,-6.1628095,106.8272774,0.004229434,174495.2,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Graha Sumsel Jakarta,1124,315790,jakarta pusat,3,8.2,-6.1628095,106.8272774,0.004229434,174460,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Sofyan Hotel Soepomo Syariah,1102,316000,jakarta selatan,2,8.1,-6.2368246,106.8445073,0.007725377,98009.88889,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Sofyan Hotel Soepomo Syariah,1104,316000,jakarta selatan,2,8.1,-6.2368246,106.8445073,0.007725377,79388.77778,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Sofyan Hotel Soepomo Syariah,1105,316000,jakarta selatan,2,8.1,-6.2368246,106.8445073,0.007725377,63949.88889,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Sofyan Hotel Soepomo Syariah,1107,316000,jakarta selatan,2,8.1,-6.2368246,106.8445073,0.007725377,64751.88889,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Sofyan Hotel Soepomo Syariah,1108,316000,jakarta selatan,2,8.1,-6.2368246,106.8445073,0.007725377,64099,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Starlet Hotel Jakarta Airport,1120,316000,jakarta barat,1,8.3,-6.1135359,106.6907812,0.005337353,138226.3,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Sofyan Hotel Soepomo Syariah,1119,316000,jakarta selatan,2,8.1,-6.2368246,106.8445073,0.007725377,77479.1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Sofyan Hotel Soepomo Syariah,1120,316000,jakarta selatan,2,8.1,-6.2368246,106.8445073,0.007725377,74979.1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Sofyan Hotel Soepomo Syariah,1121,316000,jakarta selatan,2,8.1,-6.2368246,106.8445073,0.007725377,69726.1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Sofyan Hotel Soepomo Syariah,1123,316000,jakarta selatan,2,8.1,-6.2368246,106.8445073,0.007725377,73421.1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Sofyan Hotel Soepomo Syariah,1124,316000,jakarta selatan,2,8.1,-6.2368246,106.8445073,0.007725377,77384.7,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Sofyan Hotel Soepomo Syariah,1125,316000,jakarta selatan,2,8.1,-6.2368246,106.8445073,0.007725377,84384.7,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Sofyan Hotel Soepomo Syariah,1127,316000,jakarta selatan,2,8.1,-6.2368246,106.8445073,0.007725377,72151.1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Sofyan Hotel Soepomo Syariah,1128,316000,jakarta selatan,2,8.1,-6.2368246,106.8445073,0.007725377,69401.1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Whiz Prime Hotel Kelapa Gading,1128,316000,jakarta utara,3,8.4,-6.1535191,106.8924902,0.010226706,128034.8,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
POP! Hotel Kemang,1027,316800,jakarta selatan,2,8.2,-6.2548933,106.8090527,0.00361563,427566.3,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0
POP! Hotel Kemang,1028,316800,jakarta selatan,2,8.2,-6.2548933,106.8090527,0.00361563,456436.3,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0
POP! Hotel Kemang,1029,316800,jakarta selatan,2,8.2,-6.2548933,106.8090527,0.00361563,478955.3,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0
POP! Hotel Kemang,1030,316800,jakarta selatan,2,8.2,-6.2548933,106.8090527,0.00361563,478955.3,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0
POP! Hotel Kemang,1031,316800,jakarta selatan,2,8.2,-6.2548933,106.8090527,0.00361563,456436.3,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0
POP! Hotel Kemang,1101,316800,jakarta selatan,2,8.2,-6.2548933,106.8090527,0.00361563,474242.6,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0
POP! Hotel Kemang,1102,316800,jakarta selatan,2,8.2,-6.2548933,106.8090527,0.00361563,474242.6,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0
POP! Hotel Kemang,1103,316800,jakarta selatan,2,8.2,-6.2548933,106.8090527,0.00361563,477002.4,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0
POP! Hotel Kemang,1104,316800,jakarta selatan,2,8.2,-6.2548933,106.8090527,0.00361563,474585.3,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0
POP! Hotel Kemang,1105,316800,jakarta selatan,2,8.2,-6.2548933,106.8090527,0.00361563,508963,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0
POP! Hotel Kemang,1106,316800,jakarta selatan,2,8.2,-6.2548933,106.8090527,0.00361563,546482.3,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0
POP! Hotel Kemang,1107,316800,jakarta selatan,2,8.2,-6.2548933,106.8090527,0.00361563,488782,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0
POP! Hotel Kemang,1108,316800,jakarta selatan,2,8.2,-6.2548933,106.8090527,0.00361563,488782,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0
POP! Hotel Kemang,1119,316800,jakarta selatan,2,8.2,-6.2548933,106.8090527,0.00361563,538816.5,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0
POP! Hotel Kemang,1120,316800,jakarta selatan,2,8.2,-6.2548933,106.8090527,0.00361563,474770.625,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0
POP! Hotel Kemang,1121,316800,jakarta selatan,2,8.2,-6.2548933,106.8090527,0.00361563,487785.2,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0
POP! Hotel Kemang,1122,316800,jakarta selatan,2,8.2,-6.2548933,106.8090527,0.00361563,548898.6,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0
POP! Hotel Kemang,1123,316800,jakarta selatan,2,8.2,-6.2548933,106.8090527,0.00361563,494862.6667,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0
POP! Hotel Kemang,1124,316800,jakarta selatan,2,8.2,-6.2548933,106.8090527,0.00361563,506418.2222,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0
POP! Hotel Kemang,1125,316800,jakarta selatan,2,8.2,-6.2548933,106.8090527,0.00361563,579674.6,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0
POP! Hotel Kemang,1126,316800,jakarta selatan,2,8.2,-6.2548933,106.8090527,0.00361563,529305.9,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0
POP! Hotel Kemang,1128,316800,jakarta selatan,2,8.2,-6.2548933,106.8090527,0.00361563,524935,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0
d'primahotel Airport Jakarta 2,1125,317106,jakarta barat,3,8.6,-6.1284218,106.6869715,0.0095717,76882.8,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Red Planet Jakarta Pasar Baru,1030,317205,jakarta pusat,2.5,8.2,-6.1599414,106.8341313,0.002454299,95678.6,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0
ibis Jakarta Tamarin,1101,317504,jakarta pusat,3,8.2,-6.1874309,106.8268453,0.001298172,180679.4,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0
ibis Jakarta Tamarin,1120,317505,jakarta pusat,3,8.2,-6.1874309,106.8268453,0.001298172,246257.2,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0
d'primahotel Airport Jakarta 2,1123,318079,jakarta barat,3,8.6,-6.1284218,106.6869715,0.0095717,86251.4,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
d'primahotel Airport Jakarta 2,1119,318150,jakarta barat,3,8.6,-6.1284218,106.6869715,0.0095717,94187,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
d'primahotel Airport Jakarta 2,1120,318150,jakarta barat,3,8.6,-6.1284218,106.6869715,0.0095717,87375.88889,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
d'primahotel Airport Jakarta 2,1121,318150,jakarta barat,3,8.6,-6.1284218,106.6869715,0.0095717,85953.66667,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
d'primahotel Airport Jakarta 2,1122,318150,jakarta barat,3,8.6,-6.1284218,106.6869715,0.0095717,83934.8,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
d'primahotel Airport Jakarta 2,1126,318211,jakarta barat,3,8.6,-6.1284218,106.6869715,0.0095717,75824.8,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
POP! Hotel Tebet,1027,318400,jakarta selatan,2,8.2,-6.2330339,106.8449256,0.007400412,148894.3,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
POP! Hotel Tebet,1028,318400,jakarta selatan,2,8.2,-6.2330339,106.8449256,0.007400412,149002.1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
POP! Hotel Tebet,1029,318400,jakarta selatan,2,8.2,-6.2330339,106.8449256,0.007400412,74475.33333,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
POP! Hotel Tebet,1030,318400,jakarta selatan,2,8.2,-6.2330339,106.8449256,0.007400412,65462.11111,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0
