Nama Hotel,Tanggal,Harga,Daerah,Bintang,Rating,Latitude,Longitude,LD,PD,Oktober,November,Weekend,AC,Restaurant,24-Hour Front Desk,Elevator,WiFi,Parking,Swimming Pool,Standard Room,Non-Standrad Room,blora,semarang,cilacap,wonogiri,banyumas,temanggung,tegal,klaten,banjarnegara,pemalang,wonosobo,surakarta,magelang,grobogan,pekalongan,sukoharjo,karanganyar,kebumen,rembang,boyolali,jepara,pati,purbalingga,salatiga,brebes,kudus,demak,kendal,purworejo
d’Emmerick Salib Putih Hotel Salatiga,1030,375000,salatiga,3,8.5,-7.3628241,110.4779758,0.047183587,263042.5,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
d’Emmerick Salib Putih Hotel Salatiga,1031,375000,salatiga,3,8.5,-7.3628241,110.4779758,0.047183587,115967.6667,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cinnamon's Hotel Wonosobo,1020,375000,wonosobo,0,8.4,-7.3670258,109.9025315,0.017265892,115283,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cinnamon's Hotel Wonosobo,1024,375000,wonosobo,0,8.4,-7.3670258,109.9025315,0.017265892,120807.1111,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cinnamon's Hotel Wonosobo,1025,375000,wonosobo,0,8.3,-7.3670258,109.9025315,0.017265892,134029.8889,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cinnamon's Hotel Wonosobo,1026,375000,wonosobo,0,8.3,-7.3670258,109.9025315,0.017265892,145049.8,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cinnamon's Hotel Wonosobo,1027,375000,wonosobo,0,8.4,-7.3670258,109.9025315,0.017265892,133944.2222,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cinnamon's Hotel Wonosobo,1031,375000,wonosobo,0,8.4,-7.3670258,109.9025315,0.017265892,152126.9,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cinnamon's Hotel Wonosobo,1101,375000,wonosobo,0,8.4,-7.3670258,109.9025315,0.017265892,176908.4444,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand HAP Hotel,1031,375000,wonogiri,4,8.6,-7.5652422,110.8037414,0.003576603,169650.5556,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pesonna Hotel Semarang,1023,375000,semarang,3,8.7,-6.9761543,110.4195366,0.002794681,384879.4,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Suronegaran Purworejo,1021,375000,purworejo,1,7.6,-7.7103764,110.0123872,0.158742442,153166.6,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hotel Suronegaran Purworejo,1022,375000,purworejo,1,7.6,-7.7103764,110.0123872,0.158742442,149999.8,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hotel Suronegaran Purworejo,1031,375000,purworejo,1,7.6,-7.7103764,110.0123872,0.158742442,441636.5,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MG Suites Hotel Semarang,1022,375000,semarang,4,8.4,-6.9796222,110.4199001,0.003565669,711418.2222,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MG Suites Hotel Semarang,1028,375000,semarang,4,8.4,-6.9796222,110.4199001,0.003565669,1851990.857,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@HOM Semarang Simpang Lima By Horison,1024,375000,semarang,3,8.5,-6.988866,110.4196048,0.003793863,291825,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@HOM Semarang Simpang Lima By Horison,1025,375000,semarang,3,8.5,-6.988866,110.4196048,0.003793863,523157.5,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@HOM Semarang Simpang Lima By Horison,1031,375000,semarang,3,8.5,-6.988866,110.4196048,0.003793863,141483.5556,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Dafam Cilacap,1024,375000,cilacap,3,8.1,-7.7323662,109.0152953,0.011342128,137966,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Dafam Cilacap,1025,375000,cilacap,3,8.1,-7.7323662,109.0152953,0.011342128,141522.8889,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Dafam Cilacap,1026,375000,cilacap,3,8.1,-7.7323662,109.0152953,0.011342128,143006.3,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Dafam Cilacap,1029,375000,cilacap,3,8.1,-7.7323662,109.0152953,0.011342128,154750.5556,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dieng Kledung Pass Hotel,1114,375000,temanggung,2,8.3,-7.3425683,110.0288513,0.111348502,177989.8889,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dieng Kledung Pass Hotel,1115,375000,temanggung,2,8.3,-7.3425683,110.0288513,0.111348502,173432.625,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dieng Kledung Pass Hotel,1116,375000,temanggung,2,8.3,-7.3425683,110.0288513,0.111348502,260175.5556,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dieng Kledung Pass Hotel,1117,375000,temanggung,2,8.3,-7.3425683,110.0288513,0.111348502,235941.2,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dieng Kledung Pass Hotel,1118,375000,temanggung,2,8.3,-7.3425683,110.0288513,0.111348502,162099.1111,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dieng Kledung Pass Hotel,1119,375000,temanggung,2,8.3,-7.3425683,110.0288513,0.111348502,264395.5556,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dieng Kledung Pass Hotel,1120,375000,temanggung,2,8.3,-7.3425683,110.0288513,0.111348502,144411.875,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dieng Kledung Pass Hotel,1121,375000,temanggung,2,8.3,-7.3425683,110.0288513,0.111348502,181061.9,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d’Emmerick Salib Putih Hotel Salatiga,1112,375000,salatiga,3,8.5,-7.3628241,110.4779758,0.047183587,228629.8889,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
d’Emmerick Salib Putih Hotel Salatiga,1114,375000,salatiga,3,8.5,-7.3628241,110.4779758,0.047183587,129903.6,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
d’Emmerick Salib Putih Hotel Salatiga,1115,375000,salatiga,3,8.5,-7.3628241,110.4779758,0.047183587,132537,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
d’Emmerick Salib Putih Hotel Salatiga,1116,375000,salatiga,3,8.5,-7.3628241,110.4779758,0.047183587,110202.6667,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
d’Emmerick Salib Putih Hotel Salatiga,1120,375000,salatiga,3,8.5,-7.3628241,110.4779758,0.047183587,125489.8333,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
d’Emmerick Salib Putih Hotel Salatiga,1121,375000,salatiga,3,8.5,-7.3628241,110.4779758,0.047183587,125011.375,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hotel Galuh Prambanan,1112,375000,klaten,0,8.3,-7.7494186,110.5008655,0.0680104,181789.6,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Galuh Prambanan,1113,375000,klaten,0,8.3,-7.7494186,110.5008655,0.0680104,199786.875,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Galuh Prambanan,1114,375000,klaten,0,8.3,-7.7494186,110.5008655,0.0680104,180383.5,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Galuh Prambanan,1115,375000,klaten,0,8.3,-7.7494186,110.5008655,0.0680104,174362.8,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Galuh Prambanan,1116,375000,klaten,0,8.3,-7.7494186,110.5008655,0.0680104,172390.8,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Galuh Prambanan,1117,375000,klaten,0,8.3,-7.7494186,110.5008655,0.0680104,180357.7,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Galuh Prambanan,1118,375000,klaten,0,8.3,-7.7494186,110.5008655,0.0680104,165893.8,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Galuh Prambanan,1119,375000,klaten,0,8.3,-7.7494186,110.5008655,0.0680104,190136.4444,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Galuh Prambanan,1120,375000,klaten,0,8.3,-7.7494186,110.5008655,0.0680104,203714.5556,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Galuh Prambanan,1121,375000,klaten,0,8.3,-7.7494186,110.5008655,0.0680104,178956.5,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Plaza Purworejo,1120,375000,purworejo,1,8.3,-7.721318,109.9922666,0.170207906,100521.2857,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cinnamon's Hotel Wonosobo,1114,375000,wonosobo,0,8.4,-7.3670258,109.9025315,0.017265892,148987.5,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cinnamon's Hotel Wonosobo,1115,375000,wonosobo,0,8.4,-7.3670258,109.9025315,0.017265892,132407.2222,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cinnamon's Hotel Wonosobo,1116,375000,wonosobo,0,8.4,-7.3670258,109.9025315,0.017265892,221316.5556,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cinnamon's Hotel Wonosobo,1117,375000,wonosobo,0,8.4,-7.3670258,109.9025315,0.017265892,206108.3333,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cinnamon's Hotel Wonosobo,1121,375000,wonosobo,0,8.4,-7.3670258,109.9025315,0.017265892,143762.3,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amaris Hotel Sriwedari,1120,375000,surakarta,2,8.4,-7.5702055,110.8151712,0.003535567,121294.2857,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pesonna Hotel Semarang,1117,375000,semarang,3,8.7,-6.9761543,110.4195366,0.002794681,768001.875,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amaris Hotel Pemuda Semarang,1119,375000,semarang,2,8.4,-6.9806208,110.4135818,0.003162147,414819.5556,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laras Asri Resort & Spa,1114,375000,salatiga,4,8.5,-7.341153,110.510176,0.034415302,129903.6,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Laras Asri Resort & Spa,1115,375000,salatiga,4,8.5,-7.341153,110.510176,0.034415302,132537,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Laras Asri Resort & Spa,1116,375000,salatiga,4,8.5,-7.341153,110.510176,0.034415302,110202.6667,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Laras Asri Resort & Spa,1117,375000,salatiga,4,8.5,-7.341153,110.510176,0.034415302,137305,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Laras Asri Resort & Spa,1121,375000,salatiga,4,8.5,-7.341153,110.510176,0.034415302,125011.375,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hotel Dafam Cilacap,1114,375375,cilacap,3,8.1,-7.7323662,109.0152953,0.011342128,133194.5556,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Dafam Cilacap,1120,375375,cilacap,3,8.1,-7.7323662,109.0152953,0.011342128,145114,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Le Desa Resort Syariah,1120,375743,wonosobo,0,0,-7.3237261,109.934555,0.046302541,158920.1667,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Horison Aziza Solo,1030,376000,surakarta,3,8.7,-7.5745396,110.8331214,0.009350977,184301.7778,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
favehotel Cilacap,1026,376261,cilacap,3,8.4,-7.7277268,109.0168844,0.00953855,143636.8,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Youstay Semarang,1029,376998,semarang,0,8.1,-6.9812339,110.3961574,0.006308271,156299.7778,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Namira Syariah Pekalongan,1120,377399,pekalongan,3,8.7,-6.8896803,109.6790294,0.022497889,401271.7143,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Facade Boutique Hotel by Azana Tawangmangu,1115,377584,karanganyar,3,8.4,-7.6628623,111.1341038,0.089393325,266995.5714,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Kyriad Arra Hotel Cepu,1031,377778,blora,3,8.3,-7.157792,111.5682161,0.022441365,82813.11111,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyriad Arra Hotel Cepu,1101,377778,blora,3,8.3,-7.157792,111.5682161,0.022441365,83319.33333,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyriad Arra Hotel Cepu,1112,377778,blora,3,8.3,-7.157792,111.5682161,0.022441365,93867,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyriad Arra Hotel Cepu,1113,377778,blora,3,8.3,-7.157792,111.5682161,0.022441365,93711.14286,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyriad Arra Hotel Cepu,1114,377778,blora,3,8.3,-7.157792,111.5682161,0.022441365,101970.5,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyriad Arra Hotel Cepu,1115,377778,blora,3,8.3,-7.157792,111.5682161,0.022441365,112873.5,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyriad Arra Hotel Cepu,1121,377778,blora,3,8.2,-7.157792,111.5682161,0.022441365,95207,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meotel Purwokerto by Dafam,1022,378000,banyumas,3,8.6,-7.4179739,109.2546412,0.009429117,188140.8,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meotel Purwokerto by Dafam,1023,378000,banyumas,3,8.6,-7.4179739,109.2546412,0.009429117,186974.9,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meotel Purwokerto by Dafam,1028,378000,banyumas,3,8.6,-7.4179739,109.2546412,0.009429117,203270.6,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meotel Purwokerto by Dafam,1029,378000,banyumas,3,8.6,-7.4179739,109.2546412,0.009429117,191391.5,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meotel Purwokerto by Dafam,1030,378000,banyumas,3,8.6,-7.4179739,109.2546412,0.009429117,185799.8,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allstay Hotel Semarang Simpang Lima,1022,378000,semarang,3,8.6,-6.9972115,110.4171951,0.006614521,136141.9,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meotel Purwokerto by Dafam,1112,378000,banyumas,3,8.6,-7.4179739,109.2546412,0.009429117,212051.1111,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meotel Purwokerto by Dafam,1113,378000,banyumas,3,8.6,-7.4179739,109.2546412,0.009429117,199437.5,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ramada Suites by Wyndham Solo,1112,378000,karanganyar,4,8.4,-7.5381085,110.7597436,0.015352043,99507.625,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ramada Suites by Wyndham Solo,1116,378000,karanganyar,4,8.4,-7.5381085,110.7597436,0.015352043,162989.3333,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ramada Suites by Wyndham Solo,1121,378000,karanganyar,4,8.4,-7.5381085,110.7597436,0.015352043,115113.8889,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Horison Aziza Solo,1112,378250,surakarta,3,8.7,-7.5745396,110.8331214,0.009350977,216690,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Horison Aziza Solo,1115,378250,surakarta,3,8.7,-7.5745396,110.8331214,0.009350977,209836.6,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HA-KA Hotel Semarang Managed by Parador,1022,378691,semarang,3,8.4,-6.9933423,110.4288834,0.004170095,193345.5714,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HA-KA Hotel Semarang Managed by Parador,1023,378691,semarang,3,8.4,-6.9933423,110.4288834,0.004170095,228839.6,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Gecho Inn Town,1020,378999,jepara,2,8.4,-6.592564,110.660798,0.01933523,143858.125,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Gecho Inn Town,1021,378999,jepara,2,8.4,-6.592564,110.660798,0.01933523,145367.6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Karlita Hotel Tegal,1020,379000,tegal,3,8.2,-6.8574407,109.1320759,0.007543971,94790.5,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karlita Hotel Tegal,1021,379000,tegal,3,8.2,-6.8574407,109.1320759,0.007543971,114790.2222,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karlita Hotel Tegal,1022,379000,tegal,3,8.2,-6.8574407,109.1320759,0.007543971,124934.2,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karlita Hotel Tegal,1023,379000,tegal,3,8.2,-6.8574407,109.1320759,0.007543971,121347.6,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karlita Hotel Tegal,1024,379000,tegal,3,8.2,-6.8574407,109.1320759,0.007543971,104996.5,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karlita Hotel Tegal,1025,379000,tegal,3,8.2,-6.8574407,109.1320759,0.007543971,109608.1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
